751019,39
925181,14
12491,1
152023,12
165663,14
193320,28
299471,19
745241,9
897214,3
12877,1
34899,8
51376,31
167287,15
219483,35
290812,84
364399,28
842802,44
990384,2
300245,9
70715,20
144847,42
765722,5
814606,19
31685,50
13387,11
96613,29
117490,2
147635,17
159214,32
166785,8
174557,54
182900,47
184091,12
204386,52
248798,8
359016,11
359966,16
688400,5
812046,9
816387,10
962339,12
15694,11
13508,6
29791,13
29884,29
31556,7
36521,30
79044,7
112185,9
145128,40
212131,18
240665,24
326249,55
575522,14
793425,3
815537,6
954964,7
21744,12
103484,10
600069,1
848034,9
31274,6
199995,37
253861,1
404434,30
798992,17
14073,2
61480,11
131581,33
162233,30
44764,62
75747,136
14724,1
79960,26
203008,33
303626,8
825924,3
887619,9
128440,28
128495,19
758453,14
891264,4
923033,20
16281,18
58549,59
16438,7
64303,27
73421,14
154530,17
180263,15
314600,33
343930,35
475932,12
478426,19
485191,9
501692,5
569914,14
684240,5
764181,8
790732,27
866786,59
939567,37
16132,2
153590,8
179205,10
232564,40
696015,10
29067,10
423267,30
483587,25
582313,55
47033,7
129761,14
301619,27
334193,74
263937,18
540883,31
817754,10
845775,2
864209,20
17387,3
70027,4
104455,5
120953,10
501081,14
564726,6
784814,3
418955,32
491220,27
213212,10
671244,5
766533,2
78886,9
80720,9
137390,80
260212,25
482677,9
567570,9
789340,2
831215,17
895443,28
330575,15
745915,8
794449,5
87985,45
814852,6
19701,50
34988,11
44906,13
46527,6
188190,1
423305,23
633181,15
751604,13
224638,14
233066,58
307025,9
504928,20
763301,24
781370,5
19892,10
154998,20
257544,14
749734,29
855423,36
120010,8
163420,8
206407,35
475334,5
479350,8
486047,15
604075,5
786613,34
181376,8
80780,17
174122,7
177060,35
345355,11
852997,3
69534,16
222436,16
251595,7
297702,14
20862,3
520975,7
680522,10
20984,1
530745,70
21009,2
252184,8
467853,4
194703,37
21578,6
191063,18
308932,11
672011,21
46794,14
99246,9
162197,19
169795,22
377581,2
570061,5
615489,4
925528,10
156043,12
259800,11
754879,3
792925,10
22348,7
631579,12
955544,4
961234,18
103324,5
151787,14
22875,2
567190,17
573870,13
923618,12
228323,10
610706,14
502163,15
407986,2
161351,2
268871,10
333464,12
193231,41
413524,51
25394,3
239921,49
332257,13
482334,28
748222,39
793845,7
26023,4
354158,1
564239,14
678339,33
755494,25
771010,21
838241,13
840523,24
937003,51
26164,7
69060,7
100473,6
109414,3
238297,4
498691,14
585189,15
762500,9
766361,13
797431,11
172167,28
26193,3
174752,12
601430,1
26367,3
105354,56
500992,27
835585,6
859868,6
948171,11
198532,9
538677,97
814751,25
26520,16
57209,9
118327,14
140499,40
174822,22
186594,9
241724,2
521704,10
635413,22
645612,51
753963,10
773392,2
799466,5
936658,2
72041,22
26825,2
123915,5
208303,6
754251,22
756180,13
769444,43
28002,5
242211,3
323194,11
28432,10
127360,19
358820,19
481057,22
28772,16
203639,4
29978,6
70800,9
154544,65
195874,25
197921,17
768321,16
784732,16
29604,1
29909,6
45313,16
292915,18
293896,29
505532,31
595101,25
794173,2
845625,9
892823,17
956707,7
29808,10
84814,16
391933,19
588508,4
596126,29
809999,10
792953,50
793988,43
803720,36
193216,32
482600,5
297955,4
319021,11
486645,3
501802,14
583478,7
30431,6
129308,14
415239,1
745318,3
790814,23
31022,4
51066,3
304401,17
31324,6
590479,40
925837,8
31442,1
317865,9
585249,18
922728,26
84053,43
119651,15
478603,20
758444,20
31606,7
336783,60
384920,2
674263,15
408696,14
920101,4
46699,53
265456,17
424296,13
222927,19
289685,4
32401,3
659517,28
674873,14
32433,4
175708,12
759031,9
32971,3
163229,27
597094,23
33560,7
627337,8
660401,9
33666,4
125465,5
33316,1
34094,11
68738,2
34172,13
259561,4
639053,49
920073,12
377908,13
489876,17
823165,11
149515,10
574597,13
761706,7
92303,8
131650,68
493327,24
816900,9
922200,16
487186,42
672910,60
926604,23
948557,4
35464,6
35587,11
422947,47
515251,2
931105,15
950956,6
42993,5
35719,3
80537,11
35864,1
3495279,1
36310,4
135054,3
266255,18
766385,6
167517,18
36468,6
573241,16
61172,38
758520,17
858827,77
889097,7
935990,1
75100,31
140689,10
222351,6
474482,18
913210,4
38061,1
747757,13
61534,5
38302,19
142652,8
108679,9
636433,11
775877,31
923705,3
73644,7
171637,20
332852,4
38579,13
783250,1
926548,50
200074,11
213165,9
38977,6
138520,45
223197,7
255704,7
312354,8
367459,6
471355,21
472925,10
761108,7
855952,4
58372,32
308645,10
453041,4
741177,9
291043,22
130764,5
139089,15
213921,8
243008,40
258430,17
317545,29
527267,7
780581,8
805345,2
848913,13
920994,15
40230,2
94764,4
451296,13
40294,1
928351,9
40743,2
312353,11
509223,14
799771,4
40922,2
170381,5
465562,1
987621,13
41899,5
772745,9
42589,2
124492,27
850692,14
758943,7
785611,15
852007,47
758208,21
469286,8
774791,6
868306,22
44776,1
756740,10
354733,7
45475,2
146544,6
238440,20
45560,1
148355,2
776011,7
837486,3
46381,4
46460,3
241813,12
83554,19
683686,4
394806,35
628981,9
300024,9
224186,18
585574,8
766078,17
852688,30
48123,1
48265,2
48566,8
52382,12
85776,12
154548,11
224294,9
339490,7
805661,20
817369,10
835894,1
838524,5
943936,5
48587,2
359062,8
192338,2
779670,7
885375,10
49026,3
215058,4
270667,16
521851,13
49062,1
146490,7
335747,13
757342,36
771905,13
49374,5
229157,11
49797,3
830538,20
50034,5
582930,6
842611,6
339577,18
755519,9
940583,7
946137,11
345427,12
404345,11
417607,9
500664,25
843607,12
75591,1
186185,16
374126,9
51909,14
541125,12
784760,7
135032,20
807121,2
52093,6
670088,4
101701,8
184267,10
634377,7
765595,14
813731,9
57497,1
249973,19
420539,13
58386,7
625736,18
194018,13
204708,18
620121,12
668302,10
776562,8
58934,1
206241,19
296903,5
566918,7
567862,9
926428,9
428717,15
59758,1
193342,4
631535,4
2368302,4
308742,6
492037,7
568137,17
569402,16
748904,3
933633,2
570825,25
239961,11
820232,16
61637,4
687487,15
62002,10
62270,1
582024,5
795341,5
799644,1
165855,5
62729,2
109735,22
483848,3
937098,20
62860,2
520545,8
228266,8
66869,2
89713,9
553483,25
763237,18
926307,3
808214,7
171150,8
492275,19
553810,3
141838,12
320845,7
339624,9
347148,3
492466,10
623254,5
554963,8
811622,8
498961,4
620495,6
921710,10
504276,10
620386,3
183715,1
763601,4
327735,13
318966,1
375945,7
185018,2
211095,2
195237,7
135543,4
490620,6
807026,3
753685,23
750970,14
1043986,4
96744,7
75394,7
298764,4
372322,4
754055,1
924508,11
87597,9
179126,2
668922,4
930204,16
77732,2
765302,3
790509,5
78191,6
116178,11
918400,8
85915,23
235169,10
655547,6
80118,9
772191,10
405903,5
462110,4
475431,1
80358,1
140521,1
80649,5
160054,21
210425,10
591048,5
945196,7
107090,12
351227,4
359613,9
83194,6
182884,6
90188,9
83859,8
110341,9
406575,1
536275,24
593930,5
84258,1
240081,11
288904,6
780005,5
130028,20
85038,2
803009,19
109421,4
200882,12
125561,3
376422,1
359179,2
86826,4
86927,4
305468,7
932665,22
1878899,13
87179,8
99888,1
151979,11
181321,4
479113,5
683085,7
890799,1
36402,1
860080,10
87922,1
201297,3
822910,1
89018,9
194036,9
463435,6
89305,4
1908947,1
403184,12
94890,7
120060,9
414016,9
660507,27
165736,5
90945,1
787757,8
154417,3
172041,8
780258,23
495455,1
988529,1
93566,10
568071,13
93632,8
93849,3
746731,20
94126,7
496487,8
94792,3
94861,1
480108,4
503602,5
504815,8
610346,16
949619,9
96576,2
149840,7
266534,11
328288,10
310455,1
802464,5
97173,5
751256,2
893383,7
169317,1
97384,7
651187,1
97395,1
97491,1
244073,3
97786,1
97949,1
201022,1
589630,14
592595,3
812711,10
377891,8
611881,7
835648,11
98467,1
956093,1
98944,1
315142,1
99449,4
215041,2
100659,1
244537,4
101415,1
101776,4
255887,4
299277,1
677842,6
1211412,1
145086,3
891032,11
105030,1
315339,5
358641,3
803544,6
105129,12
771419,2
387720,8
569644,4
290502,13
665860,3
312890,22
516929,9
122023,4
321321,4
107556,1
205520,3
480830,10
216846,11
401287,6
251361,7
520033,9
797147,2
109274,1
418662,11
753617,8
806168,4
109628,1
164750,2
768010,2
792733,9
884449,2
111963,2
112204,1
617336,2
347639,1
226331,5
450700,4
181329,3
674887,23
958839,2
117064,8
118384,4
118664,5
366407,13
809446,4
833782,10
118979,1
214593,12
221844,3
675710,5
687561,7
829122,6
647796,11
120412,1
753706,11
121318,2
121746,1
919525,9
25047,2
576718,7
757157,5
122381,1
255733,2
234844,8
123363,6
123754,1
187413,1
197364,8
866841,12
340152,4
125822,3
125829,1
259240,1
623518,3
126048,2
560208,18
575695,5
257141,12
126782,4
268990,5
933883,4
127451,10
128141,2
128266,3
805332,4
275130,2
831236,7
128873,2
743966,5
129637,15
818593,2
296487,3
130036,4
692251,3
131038,3
898828,9
133528,2
642796,1
786245,3
134051,1
194039,2
760154,9
661525,9
137401,1
861687,5
138071,1
230667,5
138271,5
294197,3
597965,5
746010,7
390532,3
139741,9
667020,3
141681,5
193963,4
251604,4
299776,2
355616,4
770007,4
778906,2
799100,4
806740,1
815090,8
609396,8
750456,1
184811,9
633079,3
143749,1
497760,2
398259,7
2825814,1
467382,3
746182,2
902138,5
933568,1
147316,4
203695,4
186805,1
251491,8
508443,7
383889,11
758630,4
158656,5
251033,1
664346,5
414889,4
624504,2
165294,1
225948,6
522377,23
665908,7
151549,1
343954,17
75665,1
153526,14
153915,1
183139,4
680065,1
254556,1
239827,10
173487,3
320426,1
421315,4
275386,2
793022,10
158540,2
940831,7
480086,14
930722,1
159655,2
249303,3
314372,1
489209,11
610339,10
943827,8
163570,8
287350,8
648407,4
164189,1
689367,7
164686,4
633078,9
898275,5
165162,6
301404,2
392553,1
449578,2
166291,6
262794,5
947563,3
166505,1
240923,6
166658,2
167296,1
588112,3
168110,1
414745,6
168256,4
169099,3
247545,4
409670,9
170879,6
282800,17
636394,9
850693,5
763341,2
171994,2
172582,4
324646,8
475980,6
863102,12
339905,4
174132,2
958768,3
175025,1
771269,2
175379,2
298225,1
781350,1
787702,2
261087,1
363100,1
786360,4
222974,5
654543,1
924780,5
176256,1
176332,3
125528,1
797670,1
918600,2
948061,7
771792,4
337119,8
185810,3
611929,9
947576,1
784766,4
943268,4
933809,6
178621,2
178645,1
178799,3
279141,19
180023,6
180516,1
319945,2
524050,11
182302,2
785357,2
516202,1
532487,2
187162,7
834466,10
825387,4
184471,5
329883,1
185383,1
798113,3
185543,1
185591,1
846092,3
849246,4
185999,1
186096,7
186390,1
668127,1
756772,8
187422,1
67539,1
401166,1
191070,1
194246,3
194743,4
195305,4
807028,4
198302,8
198922,3
988655,4
201958,1
201983,5
792018,4
796736,4
655273,5
575379,4
255347,2
420504,1
957340,6
206465,6
743760,9
207290,1
391003,1
768231,4
946563,3
208997,1
120615,2
601079,7
884686,5
214383,1
335302,5
808212,5
254215,6
280960,2
381371,2
217641,1
660053,4
775323,6
217792,5
217963,1
838875,3
574143,1
219428,1
219655,2
300035,1
221059,5
221445,6
222153,1
222959,3
116087,2
400279,5
927650,8
224925,1
226556,1
771470,1
644880,6
752673,5
227697,5
950441,2
765900,1
597875,1
232598,1
775406,3
233136,1
621423,6
808336,7
951375,1
233147,1
290853,3
1233067,1
98278,1
751623,5
620578,1
237773,1
524522,11
296802,4
926237,5
936095,5
790078,4
852810,3
491802,4
762177,8
243012,1
426564,1
246169,3
250976,7
263852,3
253408,4
287407,6
673933,8
316611,1
574102,15
614982,1
257160,4
669303,8
919846,1
168993,3
647834,3
931567,1
861757,1
276626,1
459616,5
585896,2
1006765,6
277572,3
280692,2
280897,1
285232,5
285693,2
679219,2
341672,10
956268,1
288154,5
38291,1
320442,1
289599,6
298766,3
299429,3
144538,3
307102,1
639056,11
757177,1
923801,2
482572,1
605965,1
927373,3
317571,1
318085,3
670226,8
800926,6
746915,1
325357,1
216212,1
355412,10
329232,6
923323,3
355555,6
333766,1
856451,2
333903,1
334243,1
843106,1
342691,1
343455,2
600640,2
620603,1
614455,3
347151,3
347451,1
354883,1
574119,2
371879,1
948333,1
355142,1
405522,4
502978,1
762990,1
365542,1
366681,1
681154,4
762885,14
804431,4
367188,9
1839912,1
785101,9
385180,2
747243,1
376793,1
333181,1
380651,1
382565,1
745568,3
796281,1
386560,2
387095,3
388972,1
611104,8
888484,2
956973,5
739041,5
393031,2
395187,1
400815,1
748262,3
16361,3
170228,1
406657,1
411745,4
845668,2
412710,3
899223,4
953552,3
918290,2
419102,4
503283,4
763611,5
724720,1
450991,1
460390,1
467444,1
469519,1
831733,4
470588,1
472102,1
836394,2
854854,2
477001,2
479149,1
480956,1
484607,1
132095,1
921598,2
483716,1
562663,1
485365,1
485525,2
487663,3
796957,1
952834,1
755496,2
502774,1
806822,2
897322,2
648097,2
490852,3
490860,2
607094,1
810592,3
491174,1
1777836,1
495288,1
944933,2
920117,1
938878,1
74857,1
840289,2
961152,1
503460,3
509156,1
509524,1
545534,3
752303,2
511257,1
514563,4
854203,1
847970,1
520215,2
840215,2
520583,4
527024,1
528243,1
620056,7
537444,2
2006721,1
71373,1
297839,1
368578,1
548397,1
847374,4
949780,6
616296,4
597239,1
558954,1
487012,1
812388,1
562850,1
753833,3
868616,6
988627,2
569600,1
573391,1
574033,2
577358,4
580300,3
641709,1
615304,2
949211,1
938638,5
492521,1
586843,1
588246,1
625278,2
588887,1
595768,3
921542,4
757070,1
813463,1
135059,1
609590,2
103447,1
186545,1
614933,1
412393,1
919853,1
85806,2
621101,1
787696,1
791734,1
855232,1
919603,7
755745,1
297849,1
528895,1
662416,3
299567,1
663645,6
944293,3
664770,1
814871,3
666244,2
1811373,1
670734,1
769486,3
896817,1
925450,1
831448,2
681718,1
691371,3
720741,1
886961,1
736318,2
953875,2
746302,1
618230,1
749743,1
753422,1
753868,4
754587,2
755152,1
755918,3
674600,1
919282,2
760214,1
24113,1
349180,1
892586,1
213273,1
793898,1
793456,1
829033,1
798658,1
800695,1
194578,2
11620,1
818702,1
832507,2
36975,1
843995,1
937397,1
855619,1
178371,1
857621,2
859589,5
860561,3
595559,1
866215,1
890559,1
894962,4
896216,1
206658,1
159410,1
919239,1
919418,1
921359,1
922398,2
923745,1
934243,1
944700,1
952786,2
866271,1
985076,1
777009,1
990366,1
990368,1
994823,3
996127,1
1013375,1
1029659,1
1032082,2
840708,1
1072350,1
1422105,1
2717459,1
2124046,2
2031918,1
2048033,1
710448,2
2165952,1
2290007,1
631275,1
2507287,1
639748,1
2598627,1
2639628,2
2995948,2
2397780,1
2766592,1
2814183,1
2867436,2
2873356,1
1055021,1
822089,1
1507678,1
1391526,1
3006966,1
