191063,1980
308932,1970
672011,1960
46794,1980
99246,1980
162197,1990
169795,1990
377581,1980
570061,1980
615489,1990
925528,1980
156043,1970
259800,1970
754879,1980
792925,1970
22348,1990
631579,1970
955544,1970
961234,1990
103324,1980
151787,1980
22875,1990
567190,1960
573870,1960
923618,1960
228323,1980
610706,1960
502163,1970
407986,1970
161351,1990
268871,1970
333464,1980
193231,1970
413524,1970
25394,1980
239921,1980
332257,1980
482334,1970
748222,1970
793845,1980
26023,1990
354158,1960
564239,1960
678339,1970
755494,1960
771010,1960
838241,1960
840523,1980
937003,1980
26164,1990
69060,1980
100473,1980
109414,1980
238297,1970
498691,1970
585189,1970
762500,1990
766361,1980
797431,1990
172167,1980
26193,1990
174752,1990
601430,1990
26367,1980
105354,1970
500992,1980
835585,1980
859868,1970
948171,1980
198532,1960
538677,1950
814751,1960
26520,1990
57209,1960
118327,1970
140499,1970
174822,1950
186594,1960
241724,1970
521704,1960
635413,1970
645612,1960
753963,1960
773392,1970
799466,1960
936658,1970
72041,1960
26825,1990
123915,1960
208303,1980
754251,1980
756180,1980
769444,1970
28002,2000
242211,1990
323194,1980
28432,1990
127360,1980
358820,1980
481057,1970
28772,1960
203639,1960
29978,1990
70800,1970
154544,1980
195874,1970
197921,1970
768321,1970
784732,1970
29604,1960
29909,1960
45313,1960
292915,1960
293896,1960
505532,1960
595101,1960
794173,1970
845625,1960
892823,1960
956707,1970
29808,1980
84814,1970
391933,1970
588508,1960
596126,1960
809999,1960
792953,1950
793988,1950
803720,1950
193216,1960
482600,1960
297955,1970
319021,1980
486645,1980
501802,1970
583478,1980
30431,1980
129308,1970
415239,1980
745318,1980
790814,1980
31022,1960
51066,1980
304401,1960
31324,1980
590479,1970
925837,1970
31442,1980
317865,1990
585249,1970
922728,1970
84053,1970
119651,1950
478603,1960
758444,1980
31606,1990
336783,1960
384920,1970
674263,1980
408696,1980
920101,1960
46699,1950
265456,1950
424296,1960
222927,1980
289685,1990
32401,1970
659517,1960
674873,1960
32433,1980
175708,1960
759031,1980
32971,1980
163229,1970
597094,1980
33560,1960
627337,1950
660401,1960
33666,1970
125465,1960
33316,1960
34094,1960
68738,1980
34172,1980
259561,1980
639053,1970
920073,1970
377908,1960
489876,1980
823165,1950
149515,1960
574597,1980
761706,1950
92303,1980
131650,1970
493327,1980
816900,1960
922200,1980
487186,1970
672910,1970
926604,1970
948557,1980
35464,1960
35587,1980
422947,1980
515251,1980
931105,1980
950956,1980
42993,1960
35719,1970
80537,1950
35864,1980
3495279,2010
36310,1980
135054,1980
266255,1970
766385,1970
167517,1970
36468,1990
573241,1980
61172,1970
758520,1980
858827,1970
889097,1970
935990,1960
75100,1970
140689,1970
222351,1980
474482,1980
913210,2000
38061,1980
747757,1970
61534,1960
38302,1970
142652,1970
108679,1980
636433,1990
775877,1990
923705,1990
73644,1950
171637,1950
332852,1950
38579,1980
783250,1950
926548,1960
200074,1980
213165,1950
38977,1980
138520,1970
223197,1990
255704,1990
312354,1980
367459,1980
471355,1980
472925,1980
761108,2000
855952,1980
58372,1960
308645,1980
453041,1980
741177,1980
291043,1970
130764,1990
139089,1980
213921,1990
243008,1990
258430,1980
317545,1980
527267,1990
780581,1990
805345,1990
848913,1970
920994,1980
40230,1990
94764,1990
451296,1990
40294,1990
928351,1980
40743,2000
312353,1980
509223,1980
799771,1980
40922,1970
170381,1980
465562,1980
987621,1970
41899,1960
772745,1990
42589,1990
124492,1990
850692,1960
758943,1960
785611,1950
852007,1950
758208,1990
469286,1960
774791,1960
868306,1960
44776,1990
756740,1970
354733,1970
45475,1980
146544,1970
238440,1960
45560,2000
148355,1960
776011,1980
837486,1970
46381,1980
46460,1950
241813,1950
83554,1980
683686,1970
394806,1960
628981,1960
300024,1970
224186,1970
585574,1990
766078,1990
852688,1990
48123,1980
48265,1990
48566,1990
52382,1970
85776,1960
154548,1960
224294,1960
339490,1960
805661,1960
817369,1970
835894,1960
838524,1960
943936,1960
48587,1980
359062,1980
192338,1990
779670,1990
885375,1990
49026,1990
215058,1990
270667,1990
521851,1990
49062,1990
146490,1990
335747,1990
757342,1990
771905,1990
49374,1970
229157,1970
49797,1970
830538,1960
50034,1970
582930,1960
842611,1960
339577,1980
755519,1980
940583,1980
946137,1960
345427,1960
404345,1960
417607,1960
500664,1960
843607,1960
75591,1990
186185,1980
374126,1990
51909,1960
541125,1950
784760,1960
135032,1960
807121,1960
52093,1980
670088,1960
101701,1980
184267,1970
634377,1960
765595,1990
813731,1980
57497,1970
249973,1970
420539,1970
58386,1970
625736,1960
194018,1950
204708,1970
620121,1970
668302,1960
776562,1960
58934,1990
206241,1980
296903,1980
566918,1970
567862,1980
926428,1980
428717,1960
59758,2000
193342,1990
631535,1980
2368302,1980
308742,1970
492037,1980
568137,1990
569402,1970
748904,1990
933633,1970
570825,1970
239961,1960
820232,1950
61637,1990
687487,1980
62002,1970
62270,1950
582024,1960
795341,1970
799644,1960
165855,1950
62729,1960
109735,1980
483848,1970
937098,1970
62860,1980
520545,2000
228266,1960
66869,1980
89713,1950
553483,1980
763237,1980
926307,1980
808214,1960
171150,1970
492275,1970
553810,1970
141838,1970
320845,1960
339624,1970
347148,1980
492466,1970
623254,1980
554963,1970
811622,1960
498961,1980
620495,1980
921710,1990
504276,1970
620386,1950
183715,1960
763601,1980
327735,1960
318966,1970
375945,1980
185018,1990
211095,1990
195237,1960
135543,1960
490620,1970
807026,1980
753685,1960
750970,1980
1043986,1970
96744,1970
75394,1980
298764,1980
372322,1980
754055,1990
924508,1980
87597,1950
179126,1960
668922,1980
930204,1980
77732,1950
765302,1990
790509,1980
78191,1980
116178,1980
918400,1970
85915,1960
235169,1990
655547,1980
80118,1960
772191,1960
405903,1970
462110,1980
475431,1980
80358,2000
140521,1950
80649,2000
160054,1970
210425,1970
591048,1980
945196,1960
107090,1960
351227,1980
359613,1960
83194,1990
182884,1980
90188,1970
83859,1970
110341,1960
406575,1960
536275,1970
593930,1970
84258,1980
240081,1960
288904,1970
780005,2000
130028,1970
85038,2000
803009,1990
109421,1980
200882,1960
125561,1980
376422,1990
359179,1970
86826,1960
86927,2000
305468,1970
932665,1990
1878899,1990
87179,1970
99888,1960
151979,1960
181321,1970
479113,1970
683085,1960
890799,1960
36402,1960
860080,1990
87922,1990
201297,1970
822910,1990
89018,1980
194036,1960
463435,1960
89305,1980
1908947,1970
403184,1950
94890,1980
120060,1980
414016,1970
660507,1960
165736,1970
90945,1960
787757,1970
154417,1990
172041,1970
780258,1990
495455,1980
988529,1990
93566,1980
568071,1970
93632,1960
93849,1970
746731,1990
94126,1980
496487,1970
94792,1990
94861,1990
480108,1980
503602,1990
504815,1950
610346,1980
949619,1960
96576,1990
149840,1990
266534,1980
328288,1960
310455,1990
802464,1980
97173,1970
751256,1990
893383,1990
169317,1980
97384,2000
651187,1980
97395,1980
97491,1990
244073,1980
97786,1990
97949,1960
201022,1950
589630,1990
592595,1990
812711,1990
377891,1960
611881,1960
835648,1960
98467,1970
956093,1970
98944,1970
315142,1980
99449,1990
215041,1990
100659,1990
244537,1980
101415,1990
101776,1950
255887,1980
299277,1950
677842,1980
1211412,1960
145086,1960
891032,1980
105030,2000
315339,1980
358641,2000
803544,1980
105129,1990
771419,1980
387720,1970
569644,1970
290502,1990
665860,1990
312890,1990
516929,1990
122023,1960
321321,1960
107556,1990
205520,1990
480830,1990
216846,1960
401287,1980
251361,1970
520033,1970
797147,1980
109274,1960
418662,1970
753617,1970
806168,1990
109628,2000
164750,1960
768010,1960
792733,1990
884449,1990
111963,1980
112204,1980
617336,1990
347639,1960
226331,1960
450700,1960
181329,1970
674887,1970
958839,1980
117064,1950
118384,1960
118664,1980
366407,1950
809446,1970
833782,1980
118979,1990
214593,1990
221844,1990
675710,1990
687561,1990
829122,1980
647796,1980
120412,1990
753706,2000
121318,1960
121746,1990
919525,1980
25047,1960
576718,1980
757157,1980
122381,1960
255733,1960
234844,1960
123363,1990
123754,1970
187413,1970
197364,1970
866841,1960
340152,1980
125822,1980
125829,2000
259240,1980
623518,1960
126048,1970
560208,1950
575695,1970
257141,1980
126782,1990
268990,1990
933883,1960
127451,1950
128141,1980
128266,1960
805332,1960
275130,1960
831236,1980
128873,1990
743966,1990
129637,1970
818593,1960
296487,1950
130036,1960
692251,1960
131038,1990
898828,1950
133528,1970
642796,1990
786245,1980
134051,1990
194039,1990
760154,1960
661525,1980
137401,1960
861687,1990
138071,2000
230667,1970
138271,1990
294197,1990
597965,1990
746010,1960
390532,1970
139741,1980
667020,1970
141681,1970
193963,1980
251604,1980
299776,1980
355616,1980
770007,1970
778906,1980
799100,1980
806740,1980
815090,1980
609396,1960
750456,1960
184811,1980
633079,1960
143749,1980
497760,1970
398259,1960
2825814,2000
467382,1980
746182,1980
902138,1970
933568,1960
147316,1990
203695,1990
186805,1960
251491,1970
508443,1970
383889,1990
758630,1980
158656,1990
251033,1990
664346,1990
414889,1990
624504,1960
165294,1990
225948,1980
522377,1970
665908,1990
151549,1980
343954,1980
75665,1960
153526,1950
153915,1990
183139,1970
680065,1960
254556,1960
239827,1990
173487,1970
320426,2000
421315,1970
275386,1970
793022,1970
158540,2000
940831,1970
480086,1990
930722,1960
159655,1990
249303,1970
314372,1970
489209,1970
610339,1980
943827,1990
163570,1990
287350,1980
648407,1980
164189,1990
689367,1980
164686,1990
633078,1980
898275,1980
165162,1970
301404,1960
392553,1970
449578,1980
166291,1990
262794,1980
947563,1980
166505,1990
240923,1980
166658,1980
167296,1960
588112,1970
168110,1990
414745,1960
168256,1980
169099,1980
247545,1980
409670,1960
170879,2000
282800,1980
636394,1990
850693,1990
763341,1950
171994,1950
172582,2000
324646,1980
475980,1980
863102,1990
339905,1970
174132,1970
958768,1980
175025,1980
771269,1980
175379,1990
298225,1990
781350,1990
787702,1990
261087,1980
363100,1980
786360,1980
222974,1980
654543,1990
924780,1980
176256,2000
176332,1990
125528,1970
797670,1970
918600,1980
948061,1970
771792,1990
337119,1970
185810,1970
611929,1980
947576,1970
784766,1980
943268,1970
933809,1970
178621,1980
178645,1980
178799,1990
279141,1950
180023,1990
180516,1990
319945,1960
524050,1970
182302,2000
785357,1980
516202,1960
532487,1950
187162,1970
834466,1960
825387,1980
184471,1980
329883,2000
185383,2000
798113,1970
185543,1980
185591,2000
846092,2000
849246,1960
185999,1990
186096,1980
186390,1960
668127,1990
756772,1970
187422,2000
67539,1960
401166,1970
191070,1970
194246,1990
194743,1960
195305,1960
807028,1960
198302,1980
198922,1950
988655,1980
201958,1980
201983,1990
792018,1990
796736,1960
655273,1950
575379,1980
255347,1980
420504,1980
957340,1980
206465,1980
743760,1980
207290,1990
391003,1960
768231,1960
946563,1980
208997,1960
120615,1970
601079,1980
884686,2000
214383,1970
335302,1980
808212,1980
254215,1990
280960,1980
381371,1990
217641,1990
660053,1990
775323,1980
217792,1950
217963,1950
838875,1970
574143,1990
219428,1990
219655,1970
300035,1980
221059,1990
221445,1990
222153,1990
222959,1980
116087,1980
400279,1970
927650,1980
224925,1990
226556,1980
771470,1980
644880,1960
752673,1970
227697,1990
950441,1980
765900,1960
597875,1960
232598,1990
775406,1980
233136,1990
621423,1970
808336,1990
951375,1990
233147,1990
290853,1990
1233067,1960
98278,1960
751623,1970
620578,1950
237773,1990
524522,1990
296802,1980
926237,1990
936095,1990
790078,1970
852810,1980
491802,1970
762177,1970
243012,1970
426564,1990
246169,1990
250976,1990
263852,1950
253408,1980
287407,1990
673933,1990
316611,1990
574102,1990
614982,1970
257160,1990
669303,1960
919846,1980
168993,1970
647834,1970
931567,1950
861757,1970
276626,1970
459616,1970
585896,1990
1006765,1960
277572,1990
280692,1980
280897,2000
285232,1990
285693,1970
679219,1970
341672,1980
956268,1980
288154,1970
38291,1970
320442,1980
289599,1990
298766,1970
299429,1980
144538,1970
307102,1990
639056,1990
757177,1970
923801,1960
482572,1960
605965,1970
927373,1980
317571,1990
318085,2000
670226,2000
800926,1960
746915,1970
325357,2000
216212,1970
355412,1990
329232,1990
923323,1990
355555,1980
333766,1980
856451,1980
333903,1980
334243,1960
843106,1950
342691,1970
343455,1990
600640,1990
620603,1980
614455,1990
347151,1990
347451,2000
354883,1990
574119,1990
371879,1970
948333,1980
355142,1960
405522,1960
502978,2000
762990,1960
365542,1980
366681,2000
681154,2000
762885,2000
804431,1990
367188,2000
1839912,2000
785101,1980
385180,1980
747243,1980
376793,2000
333181,1950
380651,2000
382565,1990
745568,1990
796281,1990
386560,2000
387095,1990
388972,1980
611104,1990
888484,1990
956973,1990
739041,1990
393031,1960
395187,1980
400815,1990
748262,1990
16361,1960
170228,1970
406657,1990
411745,1970
845668,1970
412710,1980
899223,1990
953552,1990
918290,1970
419102,1990
503283,1980
763611,1960
724720,2000
450991,2000
460390,2000
467444,1990
469519,1990
831733,1980
470588,1960
472102,2000
836394,2000
854854,1990
477001,1980
479149,1990
480956,1990
484607,1990
132095,1980
921598,1990
483716,1970
562663,1960
485365,1990
485525,1990
487663,1970
796957,1960
952834,1980
755496,1990
502774,1950
806822,1960
897322,1960
648097,1980
490852,1990
490860,1990
607094,1980
810592,1990
491174,1990
1777836,1970
495288,1990
944933,1970
920117,1960
938878,1960
74857,1960
840289,1990
961152,1990
503460,2000
509156,1990
509524,1960
545534,1980
752303,1990
511257,1980
514563,1990
854203,1980
847970,1990
520215,1970
840215,1970
520583,1990
527024,1970
528243,2000
620056,1990
537444,2000
2006721,2000
71373,1990
297839,1990
368578,1990
548397,2000
847374,1990
949780,1990
616296,2000
597239,1990
558954,2000
487012,1950
812388,1990
562850,2000
753833,1990
868616,1990
988627,1990
569600,2000
573391,2000
574033,1970
577358,2000
580300,1990
641709,1990
615304,1990
949211,1980
938638,1980
492521,1960
586843,2000
588246,2000
625278,1990
588887,1980
595768,1990
921542,1980
757070,1970
813463,1970
135059,1960
609590,2000
103447,1980
186545,2000
614933,2000
412393,1990
919853,1960
85806,1950
621101,1980
787696,1980
791734,1990
855232,1990
919603,1990
755745,1990
297849,1960
528895,1980
662416,2000
299567,1980
663645,2000
944293,1990
664770,2000
814871,1990
666244,2000
1811373,1970
670734,1990
769486,1980
896817,1960
925450,1960
831448,1970
681718,2000
691371,1990
720741,2000
886961,1990
736318,2000
953875,1970
746302,1990
618230,1970
749743,1990
753422,2000
753868,1990
754587,1970
755152,2000
755918,2000
674600,1970
919282,1970
760214,1990
24113,1990
349180,1970
892586,1970
213273,1980
793898,1980
793456,1990
829033,1970
798658,1990
800695,1990
194578,1980
11620,1960
818702,2000
832507,1990
36975,1970
843995,1990
937397,1960
855619,1990
178371,1980
857621,1990
859589,2000
860561,2000
595559,1960
866215,2000
890559,1990
894962,2000
896216,2000
206658,1950
159410,1990
919239,1980
919418,2000
921359,1950
922398,1990
923745,1990
934243,1970
944700,2000
952786,1990
866271,1980
985076,2000
777009,2000
990366,2000
990368,2000
994823,2000
996127,2000
1013375,2000
1029659,2000
1032082,2000
840708,1990
1072350,2000
1422105,2000
2717459,2000
2124046,2000
2031918,2000
2048033,2000
710448,1990
2165952,2000
2290007,2010
631275,2000
2507287,2010
639748,1990
2598627,2010
2639628,2000
2995948,2010
2397780,2010
2766592,2010
2814183,2010
2867436,2010
2873356,2000
1055021,2000
822089,1980
1507678,2000
1391526,2000
3006966,2010
