131650,0.70724342,0.96903152,1.11176172
317093,-1.401243,-0.08845106,1.25705835
350840,-0.24114038,0.86466662,0.19720439
467203,0.81855942,0.63376545,-0.67517559
9680,-1.49511394,-0.06848225,0.3617474
137390,0.53861497,-0.14755534,-0.26148171
199995,-0.55028522,-0.77142108,-0.05560297
781423,-2.33730298,0.29288642,-0.63704839
325459,0.39888504,-0.47569631,1.11465227
414251,-0.14250951,0.63028811,-0.16588486
530745,-0.13680393,-0.43782274,0.43026279
404434,-0.77374213,-0.8299689,-0.41448282
615026,-0.2738389,0.7008827,0.90288524
144847,-0.09331905,0.04255301,0.04224981
256349,-1.03657572,0.63572327,0.08466116
355142,0.29598458,-1.1934168,1.1265056
357406,0.29598458,-1.1934168,1.1265056
467749,-1.03657572,0.63572327,0.08466116
814751,-0.78064876,0.56642408,0.23376982
39656,-0.80615586,0.47492047,1.37870694
204386,-0.99962008,0.72135135,1.32253439
600069,-0.99962008,0.72135135,1.32253439
94210,-1.71645165,0.19219739,1.28863625
203008,0.2789156,-0.97707151,0.94889731
361393,-0.02175689,0.93263417,1.22851787
574772,0.94162354,-1.07587518,-0.37392344
1426748,-0.02175689,0.93263417,1.22851787
1589051,-0.02175689,0.93263417,1.22851787
490004,1.64312799,-1.22412886,-0.0171702
379125,-0.67686202,-0.04496714,0.10960558
247966,-1.81791188,-0.31709001,-0.66572252
806336,0.74138813,1.60946604,-0.05450106
742899,-1.47201488,0.49364281,0.4706108
154544,1.22311279,-1.18714253,1.24109241
858710,-0.67441006,0.53463316,0.61832799
61912,-2.00538062,0.25809936,1.2238741
74005,-2.00538062,0.25809936,1.2238741
764702,-2.00538062,0.25809936,1.2238741
43714,-0.30743543,0.46812619,0.03021873
117844,-0.1347381,0.71283134,1.03836483
291043,0.25622661,-1.26374033,0.89381994
239921,0.25847512,0.29537771,1.37790321
956707,-0.51726718,0.02821867,0.9983899
864209,-0.83998232,0.05905456,-0.34321448
163229,-0.07969554,-0.28187998,-0.30488325
604852,0.56187913,-0.90711115,-0.3170495
678009,-1.09883561,0.01983286,1.30481739
781399,-2.30258589,-1.4721566,0.08886878
75747,0.68094447,0.1698426,1.52724616
631774,-0.01976446,-0.06420252,1.0509946
944310,-0.5560783,0.55541517,0.06582809
59156,0.02582571,0.40996199,0.97956131
486047,0.44191035,0.41643686,-0.36274276
745964,-0.12499682,-0.3252055,1.03114016
175286,-0.46824568,0.49642358,0.98999356
811622,-1.08167919,0.00934725,0.06102243
240252,-0.33587657,0.44423512,1.1142823
295756,0.04885599,-0.13559625,0.14479255
114342,-0.36513077,0.06994936,-0.23201683
2674162,0.05008053,-0.49438744,-0.65503875
162677,-0.58532655,0.28177754,0.48386986
246611,0.49121955,-1.71261448,-0.4541561
766893,0.36017551,0.39458889,-0.56347312
899530,0.77013745,-0.51827753,0.7004876
922728,0.50446766,0.21892194,-0.23994756
131627,0.48318747,0.37548494,1.1059224
625739,0.00676733,-0.40213395,-0.03403116
237205,0.41734176,0.75264866,1.35889185
615119,-1.12360026,0.29572092,1.29833844
1482685,0.41734176,0.75264866,1.35889185
239827,-0.05361495,0.03881523,-0.02272316
266063,0.49906191,0.3095433,-0.78638067
605375,0.16447762,0.38524175,0.10678243
181694,-0.44920526,1.86000945,1.03444326
110161,0.14152129,-0.45183048,1.29215476
270491,-1.20170794,0.26278558,0.92131083
72041,0.81638761,-0.68285737,-0.34509076
337119,0.08961244,-0.1686343,0.36496277
617196,-2.67260258,-0.60382841,1.17218934
138699,-0.06857065,-0.27564394,-0.25271817
833631,0.08316427,0.94724038,0.1966762
783909,0.41534996,0.55613226,0.73315799
757342,0.94373583,-1.20599396,-0.7044146
260206,0.44348178,-0.83896625,-0.15871903
190946,-0.52820971,1.20929053,0.74606428
771438,-0.41603015,-1.2251178,-0.33725719
120521,0.48601066,0.80529015,1.54476444
142767,-1.20078295,0.84642945,-1.33062251
686897,-1.11081845,-0.07638159,1.33611211
685647,-0.17595741,-0.76784574,-0.38954994
38936,-1.20742844,0.00843983,0.97853803
68551,0.42703073,-0.07794117,0.04456378
311680,0.05580747,-0.50668661,1.28556009
855531,-1.57977841,-0.68886005,-0.48630113
569685,0.1476646,0.67324376,1.45378129
289599,0.9109077,-0.65339876,-0.44063556
354105,0.21269481,-0.73106486,-0.1597312
690254,0.46135157,0.19353016,0.14026541
740576,-2.56793473,-0.87050273,0.67357342
936206,-0.44861396,0.27380291,0.06946315
761179,0.20395785,-0.25081613,1.08912303
781837,-1.51717591,0.22234266,1.01386929
38490,0.17376245,0.14266815,1.37400909
193320,0.66734101,-0.85734074,0.87851515
267411,-0.76756323,0.30243671,1.47877327
952794,-1.10862085,0.52734878,0.47466021
11707,0.02508369,1.07487985,1.07454837
128099,0.27916622,1.20928627,1.39524427
921965,0.24359172,0.47690703,-0.12808032
31685,-0.73726591,0.59165057,0.40850676
205627,-1.38395437,-0.47708503,0.09967113
260038,-1.48589408,-0.16656168,1.22857135
262255,0.00412963,-0.24235287,-0.04801554
367188,0.570748,-0.08038248,1.0664754
674887,0.49299044,1.0509319,0.60951154
98465,0.58490158,-1.7928846,-1.35600293
478603,0.34309547,0.12015717,-0.24083742
2784799,-0.52005249,-0.97606197,-0.90982163
211758,-0.40268565,0.16430193,0.47933073
326249,-0.62470848,-1.07542939,-0.12224622
744796,-1.46223815,0.60813667,0.6436214
46861,-0.90500225,0.39175214,0.47161537
248392,-1.20882823,0.88642815,-0.37747569
206967,-1.32552947,-0.01470375,0.35960912
209142,-0.10717993,-0.13215415,0.61398581
824022,0.44422596,0.49678267,1.49832908
799053,-0.88369854,0.40543002,1.36759213
1276114,-0.88369854,0.40543002,1.36759213
170369,0.2945696,-0.23554184,0.15311067
798662,-2.10780923,-1.36223779,0.61529775
2766592,0.96194383,-0.40025343,0.94617828
120010,-0.07123268,0.98331488,1.34459985
170879,1.31286605,-0.91365576,0.98562949
311074,-0.9969677,-0.0159645,0.07715143
608701,-0.16215848,0.28475977,1.04088355
1416172,-0.07123268,0.98331488,1.34459985
135273,0.3088212,0.51849872,-0.22958523
128440,0.73899566,0.04525381,-0.28450861
33666,-0.52368598,-0.32196515,0.30669313
410219,-0.46912278,0.97701488,1.01575453
750742,0.68882444,-1.95404405,-0.22034914
1006782,-1.32217402,1.49792721,0.19051992
994823,0.85006264,0.0284047,1.25787139
62823,1.31829593,-1.79146354,-0.23757271
751019,0.57432564,-0.1747734,0.48349574
327735,0.52523077,-0.50423438,1.39609562
852007,-0.28352302,0.01872718,-0.30262527
136871,0.17047772,0.79005688,0.27889819
313284,0.08654348,0.14901078,0.17736199
424244,0.40244988,-1.5046197,1.00753927
549797,-0.58277627,0.77192542,0.78115078
850692,-0.22029922,-0.02288098,0.54961178
293896,-0.13391904,-0.06127267,0.99183657
37730,0.21495708,-1.27879038,-0.03121557
75100,0.22377743,0.10810296,0.13741838
78044,-0.28745192,0.95471881,0.66098598
144458,0.41833552,0.85758824,-0.6183841
961234,0.24077409,-0.10316997,0.89511719
246885,-1.45171012,-1.17068947,0.19260427
840402,-0.49340397,-0.02647561,0.97504871
406294,0.91100552,-1.97330453,-0.76465584
479028,-1.19982187,0.40442018,0.0970494
492521,-0.58931023,0.11555952,1.37378258
51909,-1.3796037,-0.44787618,-0.38825844
540883,0.48042049,-1.45010512,-0.28145496
891063,0.33445769,-1.94533112,-0.73606094
500992,0.70756727,-0.96926434,1.23698434
232564,-0.01607796,-0.01002826,-0.29918663
22124,0.40354544,-2.22103378,-0.49483707
33161,0.26885818,1.0690126,1.45135837
667794,-1.0089777,0.57355292,0.59947032
112789,0.40001439,-0.76744606,-0.54241595
743929,-1.1399024,-0.54964122,-0.27202327
38466,-1.5782582,-0.73554096,1.21038829
424302,-0.62627196,-0.01766997,0.33722094
354189,-0.35970278,1.13162621,-0.2595433
957296,-0.23546526,0.47922775,-1.3798762
6334,-1.44737868,-0.40948186,1.21328699
30250,-2.10250797,-0.23342243,1.23808145
610706,-0.74108034,0.02893661,0.11116417
2165952,0.54233279,0.19405559,1.30957994
5953,-0.15330617,-0.61618912,-0.31865835
29884,-0.22048798,0.26885916,-0.27337315
958533,-1.57639727,0.60614883,0.43257868
629609,-0.39771439,0.55115991,0.12164715
955773,-0.22303137,0.73871615,0.51157497
667669,-0.16117168,0.0101186,1.04415744
2264745,0.33614032,-0.00632942,1.02370773
36521,-0.53991731,-1.01198778,-0.28379499
227527,0.10127208,0.6751303,0.09069171
299471,-0.07758487,-0.82290644,-2.21939844
480086,0.52659433,-0.58447431,0.06767978
923033,-0.70451091,-0.79996627,0.96327033
590479,-0.07766274,-0.28402145,1.25263976
607448,-0.26932187,1.21954763,1.39535754
775877,-0.22492452,-1.34258278,-0.86194428
159699,-0.63649611,0.07684995,-0.4683516
266160,-1.55078834,0.99325321,-0.25012994
378624,-0.60694525,0.45546979,-0.30698099
522768,0.85920286,0.21431336,-0.24087791
560208,-1.27873209,0.37271844,1.3748366
1176481,-0.45792116,-0.00025876,0.89234493
2639628,-0.02163688,0.61310481,-0.26382547
5501,0.96181267,-1.60648784,-0.228051
673486,0.81273436,0.1154344,-0.87353581
815039,-0.65610452,0.84287436,-0.31295176
127369,-1.95192869,0.93545156,1.28424732
279337,-0.1103876,0.92923835,-1.37846458
640208,0.9760999,-1.43966566,-2.722278
863790,0.70568143,-0.93253489,-0.0510648
472925,1.19298277,-1.14412571,1.45940619
274321,-1.66484095,0.46333349,-0.27253697
894335,-1.35055481,-0.20604122,0.59199144
640675,-1.5901712,0.51798324,0.42449733
140499,-0.39552237,-1.22704071,1.24077292
318085,0.78054393,-0.92327362,-0.33750795
855423,-1.09421507,0.32862552,-0.70154066
869487,-0.78673437,0.29672252,0.82923825
44764,0.75281327,-0.13249857,1.11473624
988471,-2.58248742,-0.55962764,0.94768236
71209,-1.5233581,-0.01765505,-0.37337241
175579,1.24758528,-1.00299048,-0.18679395
192382,0.06534542,-0.50714365,-0.28443105
405522,-0.29605879,-0.19052372,-0.25941299
825251,0.6860723,-1.41562105,-0.38727661
840102,-0.39702426,-0.43330797,0.98384725
7920,-0.08414452,-1.27932217,-0.33580526
184043,0.60731698,-1.54797789,0.55245178
559405,1.34096025,0.90294582,0.98060046
422405,0.65661382,-0.93692965,-0.60099009
102985,-1.09394697,0.08210329,0.93452715
130689,-0.22696185,-0.16865245,0.02452246
186312,0.43018348,1.22018801,1.48550779
290812,0.32066191,-0.87974436,-0.39046937
542549,-1.31747451,0.70382246,1.41126372
607028,-2.34124178,0.22658243,1.38697127
790797,0.79457353,0.65109059,1.34148047
272567,0.17602899,0.9030193,0.59894346
285232,0.8020187,0.1471813,1.09889748
661524,0.28414217,1.09072598,1.51548542
136640,-1.01551733,0.48658965,-0.38365559
409954,-0.79229518,0.2031581,-0.50432231
548338,-0.79780199,0.09094611,0.38459786
592954,0.50016598,-0.45128808,0.04513083
36106,-0.6163162,0.26398141,-0.28124617
328288,-0.30681901,0.63074344,1.35300409
332141,0.3284319,0.22437966,1.42707745
351733,-0.11884212,-0.48475964,1.19541241
925450,-0.36043107,0.2097034,0.09418722
987621,0.56664895,-0.28804409,-0.31516368
69534,0.79428629,-1.19928156,0.87308014
319347,0.18760052,0.90708083,-0.75448337
59293,-0.37308473,0.39677278,1.1692341
334193,1.02863199,0.13152437,1.45070992
695189,-1.65856954,0.56094951,1.01768624
842802,-0.43038258,0.01193135,1.04600057
1168958,1.02863199,0.13152437,1.45070992
170770,-0.24645974,0.84254821,-2.65567887
46699,-0.54353188,0.47705429,0.68219739
61938,0.52921209,-0.68788006,-0.27420492
102050,-0.5542314,0.52916479,0.20722027
208076,-0.57582496,0.32133335,1.24826091
303506,0.54193624,0.52154153,1.09308599
673621,1.16156413,0.22345522,1.39893131
177060,-0.38016351,-0.33509872,1.37621724
817754,0.15972499,0.39427106,0.1507813
505047,-0.58081975,1.02112022,-1.25133612
753507,0.67595845,-0.14331739,0.53822435
820434,-0.16238209,0.03533382,0.15222801
14651,-1.45021992,0.56404784,0.09666757
70715,-0.72719582,0.1930795,0.45176259
98081,-1.50255134,-0.50203747,0.79263104
233066,-0.04287543,-0.15978861,1.00871169
376204,0.51351826,0.69045421,-2.55981847
789775,-0.68413116,0.0856471,1.39344978
804476,-0.55103795,-0.11299982,-1.45618194
931086,-1.17249429,0.42451341,0.12132254
249973,0.66832486,0.60940783,-0.02021709
265456,-0.52716785,0.18100368,0.48585693
520545,0.61487272,-1.73025506,0.84244324
69986,-0.7147008,0.19550958,0.15709997
501407,0.45587423,-2.15494443,0.98194491
822874,-0.78441314,-0.54984493,-0.39439967
4852,0.7261759,0.36772694,-0.26724252
61172,0.71816357,0.74785704,0.77860563
149946,-0.0363552,0.37410894,1.39357825
167517,0.00718039,0.32399937,1.03381981
318882,0.88107224,-0.7927813,0.05649709
643549,-0.89369518,1.11849468,0.03289967
780451,-0.82938572,0.86074542,-0.30867984
895136,0.07937965,-0.11714092,-0.58236717
1098,0.40407275,-1.57586361,-0.41600776
83013,0.57311725,0.49201431,-0.04074099
96613,-0.40743503,0.48842947,0.43850602
198783,-0.18090225,1.09072131,0.77317868
315339,0.61082393,-1.58616141,-0.58768386
477875,0.41456457,0.44795922,1.46283217
691371,0.84499422,-1.60719737,0.89514945
813946,0.27090785,-1.79779113,-0.39115302
259529,-0.91496877,0.66896992,1.49844305
632233,0.4387738,0.2538066,1.31091786
303626,0.41283704,-0.70758688,-0.2841766
390532,0.80529676,0.50745352,0.68168168
413524,0.6531774,0.0303816,1.14455925
485135,1.04446438,-0.09870959,-0.24233035
934367,0.70631642,-1.46875564,1.20193874
2592086,-0.41284721,-0.06488745,-0.2423955
208774,0.53476194,0.7409773,1.10797711
344275,-1.85057648,-0.27027353,0.69683445
933458,0.74456652,0.62780397,-0.00606285
105354,0.5892698,-0.79298124,-0.2125092
224186,1.23643806,0.4071739,0.14267865
322027,-1.56877441,-0.21176272,0.28564324
325357,0.73069463,-0.71091733,-0.67876419
565634,0.68550209,0.78351054,-0.4443666
755918,0.44229939,-0.42868676,-0.90637642
777210,0.04708187,1.31599134,-0.57753792
2487188,-0.24332783,-0.09808844,1.21925648
671953,-0.35594877,-0.28786403,-0.27477517
936425,-0.13066935,-0.16590175,0.46415241
149515,-0.20636949,-0.15840054,0.41610798
510805,1.03512569,0.03150922,0.0739827
758601,-1.96306631,0.76520731,0.38031486
495784,0.02273114,0.47992691,0.13261019
2040645,0.35489003,-0.8969626,1.19613221
19892,0.12028629,-0.30588181,-0.0227775
28002,0.65928004,-1.58520668,0.82382193
69153,-1.44615025,-0.07868666,-0.68246521
117064,-1.16918539,-0.30018609,-0.05562729
665860,0.62219291,-1.18672699,-0.0605407
790820,-0.66307524,-1.25918376,-0.46668081
1340026,-0.66307524,-1.25918376,-0.46668081
243008,0.66491101,-0.89431948,0.15830744
312890,0.53246566,0.54285032,-0.02981899
131581,-1.12391897,0.31292338,-0.29488765
172167,-1.11684283,-0.17768504,1.26779625
277351,-0.36364424,0.16776855,-0.19637277
490860,0.7732659,-1.48001119,0.88306655
502198,1.18667745,-0.45923638,-0.11932769
538677,0.32460406,0.56144341,-0.18185141
664378,-0.38639884,-0.20617222,0.0657404
772745,0.68804994,-0.70308536,-0.35577847
852855,0.38693033,-0.1646339,1.30183005
2398414,0.38462933,0.05856869,-0.03915015
258000,0.61890828,-0.09302332,-0.03107882
2942900,1.43305525,-0.7903767,-0.39907875
81619,0.62319098,-0.04995214,0.93875936
166785,-1.29390015,-0.03917328,1.34736669
376422,0.72542916,-1.31618219,-0.5566231
806542,-0.44738275,-0.12155101,0.41820002
888730,-0.75489519,0.28657018,1.35300012
2130,-2.58595835,-1.69897759,-0.28180734
568137,0.74548981,-0.47354154,1.35455619
664770,0.67188326,0.34809623,1.37024562
859589,1.09510516,0.13359021,0.4498655
936190,0.22030414,-0.10738353,-0.3440362
2986022,0.32888883,-0.43040515,0.86269077
119651,-0.74629816,1.66275029,1.50524005
328014,0.84725242,1.2147139,0.21182748
359326,0.70553369,-0.2499017,0.22758653
567325,-1.64754332,0.42792084,1.30392949
798113,0.6862038,0.06302023,-0.14274047
868616,1.34015594,-0.84452629,-0.4567988
165011,-0.58740339,0.35262562,1.33519586
174822,-0.70293277,0.81203073,1.38763612
540139,-0.11894982,-0.65034658,1.34590892
628467,1.21739352,0.81115877,0.4354383
760240,-2.84342942,-0.96972155,-0.76566448
130036,-0.80138163,-0.20692584,0.12907742
749970,0.67398191,-1.43445122,-0.26763596
892771,0.21009416,0.39341972,1.40007945
938798,1.03387071,-1.76015634,1.32507497
943827,0.59652811,0.88343008,-0.20122869
2014409,0.61445321,-0.84854566,1.24979053
763551,-2.20196642,-0.13157119,0.24913297
791483,0.63410258,0.24745849,-0.17565434
831708,-0.38687431,0.33109256,-0.20308276
5441,0.18081432,-1.51050537,0.77518557
185948,-1.3167203,0.14375835,-0.08739234
802302,0.25516406,0.73689267,0.63069275
848034,-0.12976618,0.90217194,0.83607299
3595,-1.71449177,-0.52460272,0.25535684
19297,-0.75563345,0.27941587,0.07031106
187581,0.41804875,-0.12984076,0.93887461
201760,-0.39410933,1.00047847,1.37100536
207644,0.15247078,0.48663476,-0.16995259
2385504,1.30988764,0.79799638,-2.46589773
52382,0.4748644,-0.36919559,0.07302991
97384,0.44501695,-1.01253256,-0.40051968
130932,-0.37188082,-0.52270842,0.01954057
137580,0.62217276,-0.93893197,-0.33381449
276085,-0.24248029,0.80727709,1.15308383
314113,-1.53498216,0.03932203,0.34885378
766066,-1.51709193,-0.29071672,-0.67103601
939567,-0.56122336,0.36599623,-0.22499622
161808,0.86795189,0.43742473,-0.42327123
366681,1.05407124,-1.0135616,0.98955119
368367,-1.29263944,0.09077077,-0.23216431
394806,-1.4425747,-0.06443985,0.91616043
594665,0.14365626,0.17720762,0.40141535
686577,0.69142319,0.92052944,1.42336962
774588,-1.13549466,0.70299522,1.29385257
996127,0.65675368,-0.64557537,-0.1573976
162487,0.23724568,-0.17600063,0.96734032
314600,-0.14486409,0.15943239,-0.27148981
333648,0.83380508,-0.5680026,0.86675901
607283,0.85638586,0.65457951,0.15099258
18977,-0.74514098,-0.87148094,1.240478
55128,0.00841652,0.99869695,1.23732746
141838,0.38790028,0.40485868,1.04403541
153519,-0.34378817,0.69787757,0.59245756
514563,0.20723654,-1.58457099,0.8078899
626463,0.40913814,-1.4873569,0.00062232
936946,-0.81214769,1.00405263,1.41692749
20278,-0.13590922,0.45324834,1.01735234
81832,-0.18682398,0.03654231,0.18352735
182360,-0.97276049,0.13899876,1.04870253
5056,-0.60207028,0.98427144,1.49515846
20403,-0.11074894,0.7796195,0.23878706
75264,-0.3113147,-1.31314699,-0.0640187
87113,-1.73724363,0.53221743,-0.44735541
129775,0.41808997,1.3343422,-2.0176439
611877,-0.74188409,0.77406043,1.42168297
678339,0.86341867,0.13488977,0.15543418
748222,0.44811908,-1.0688733,-0.01585208
786613,0.91596589,-1.93139407,0.94907448
921710,0.27667925,-0.84921208,-0.45568399
945269,-2.30761536,-0.70672789,0.53684788
186185,-0.71328814,-1.04931763,0.96184343
409968,-0.54387916,-0.09244147,0.92348292
868174,0.52916332,-0.68873637,0.84845611
1032082,0.73647663,0.40286905,0.38572048
61480,0.0025201,0.07111674,-0.26902032
82013,-0.23078201,0.41854681,1.21720759
91650,-0.60493108,-1.45215861,-0.81424466
108826,0.37992584,0.4988704,0.54654132
158309,0.22145925,0.32042496,0.73862311
333464,0.02404535,-0.34258404,0.04984127
848784,-0.31882673,0.94001825,-0.09767868
946137,-0.34161397,0.70291682,-0.16870788
149044,-0.18129034,0.96683708,-1.77361516
169578,1.05211232,1.49230719,0.14394974
366164,1.04027357,0.86959159,0.15236718
610880,0.45219462,-0.38238181,-0.3469961
838300,-0.12945024,0.77165269,1.43981881
175992,1.11530591,-1.55435735,-0.71981196
396676,-0.37927062,0.44665086,1.00237762
522377,-0.56827467,0.56680528,-1.79162267
816387,-0.36298029,0.7077669,0.53832497
3185359,1.07052269,-0.76531329,0.98104583
3462371,0.69314502,-0.45895056,0.22970923
54982,1.01180562,1.68196264,-0.2383925
68934,-0.90565114,-0.58206909,-0.08538446
228714,-1.52037159,-1.22103422,0.52091301
327765,-3.14378484,-1.36984944,1.02470174
345734,-0.96904751,0.29565085,-0.49180022
768321,0.76914073,-0.11606333,-0.30988419
21744,-0.14900493,-0.19933505,-0.31432917
107090,-0.03518037,-0.24534935,1.43037234
174557,-0.47930667,0.39493827,1.41896404
402872,0.15419098,1.16698092,1.50627536
493327,0.5824949,0.58542467,0.17092112
812711,-0.0567302,-0.36864559,-0.39466753
822913,0.56929493,0.6507654,1.36849041
934069,-0.41819766,0.44423763,-0.15145937
5882,0.22646681,-0.21785058,-0.24154201
6320,-0.33730309,0.50949014,-0.64455303
12472,-0.28974896,-0.12768399,1.05243166
35021,-0.06191313,0.40318351,1.11854647
46814,0.71400174,-0.36090328,0.0277854
52900,0.06837547,0.43247539,1.42923398
88180,1.27752813,-0.36921854,0.05253164
317545,0.64547912,-1.08050336,1.29665231
765595,0.8139344,0.30907046,-2.39477031
766094,-0.20351224,0.53738355,1.19216647
780258,0.43789637,-0.29424958,-0.22348878
789514,1.00400852,1.5256044,-0.38071747
816900,-0.00912767,0.70326234,-0.2731892
829122,0.64651499,0.6185565,1.16731747
3226468,0.23431623,0.18212655,-0.79061421
181376,0.19636522,1.94289968,1.19317956
187907,1.13461422,0.87838,-0.66058853
670226,0.62146931,-1.18783702,1.03055397
38302,0.87829788,-2.136454,1.19878007
104714,-0.4703904,0.21374446,1.06633461
159214,0.03307017,0.00547609,0.44318338
278644,-3.24335655,-1.42610829,0.70528038
340152,0.73220121,-0.26123784,-0.1529325
384675,0.05872864,0.73305131,1.5078968
617568,0.56108187,1.17078521,0.62515076
808214,-0.87187038,0.29086094,-0.3411518
961427,-2.36009902,-1.20501977,-1.07362292
15318,0.35227618,-0.12951027,0.01506666
243474,-0.56834504,0.70614217,1.11559262
490952,0.0911859,-1.83445694,-0.82369761
577531,-1.04340712,0.92628301,1.11613661
2739175,-0.36954041,0.13332204,-0.85208141
3085111,-0.58645389,-0.23280266,0.91219109
70534,-0.58070282,0.47765428,-0.63786291
103484,-0.2134174,0.04060415,-0.37041032
128143,0.49410675,-0.02528334,-0.78855576
208582,-0.32058547,0.32347143,0.14974364
230478,-0.10544517,0.89983975,-1.64637092
334644,0.29080412,0.92031937,0.13925505
393345,0.24404962,-2.04718518,0.75100775
639621,0.29616168,-0.34526554,1.00489638
667169,-0.21620916,0.49258064,1.39047612
748088,-0.67201354,0.42936107,0.38486388
755156,0.10354207,-2.08841864,-0.02494124
1426593,0.24404962,-2.04718518,0.75100775
1878899,0.80964111,-0.10175297,-0.02892478
44290,-0.46462543,0.44552951,-1.68577734
205180,-0.07384716,1.18617913,0.54206143
548397,0.92061415,-0.03822635,0.57583411
578141,0.44785337,0.46917395,-0.10206572
793227,-1.53054401,0.54148626,0.00475875
950571,-1.23039218,0.05801592,-0.53581549
66429,-0.64193324,0.90966389,1.07655032
87985,0.48374394,-0.020546,-0.21552846
96964,0.03529157,0.07208195,0.07136125
474482,0.25574686,0.32965704,0.21233509
489303,0.04961946,-0.13136395,1.41968918
503460,-0.13331396,-0.38063283,1.20673276
567624,0.11078986,0.38890414,-1.71397512
656541,0.37102594,-0.56148573,0.83505491
664817,0.28592278,0.56727739,0.4573033
861252,0.73822982,-1.01745881,0.28748708
868306,-1.09584678,-0.49114493,-0.01990808
128495,0.10725964,-0.62188345,1.23707652
142178,-0.96568035,0.24741389,1.06676848
147635,-0.7560014,0.3381353,1.35250301
191947,0.27579405,0.8051656,-0.1840283
196248,-1.13288214,1.15263127,0.17256825
545074,-0.43442839,0.30925798,0.33072458
767016,0.17558624,0.61630308,-2.45490792
20729,0.78792306,0.72725668,0.06270894
107466,-0.31402901,0.81847203,1.40695747
198162,0.02023329,0.68975265,1.44443252
206407,0.51722697,-1.20836766,0.17526284
253457,-1.99229128,-0.76977869,1.05683816
355616,1.2743028,-1.08564409,0.22867849
373592,0.8695773,1.1348541,1.06215499
391933,0.43580881,-0.74759966,-1.7709377
536275,-0.52895253,0.02748817,0.61854393
924232,-1.01091709,-0.02521788,0.38719392
932665,-0.01942649,-0.86690359,0.44094665
3144637,-0.50592172,-0.65227978,1.14914115
366407,-0.12382425,-0.21058044,-0.23752256
762885,1.10357142,-1.03698214,0.05041551
1072350,-0.58838918,-1.14482586,0.78349087
2659130,0.38150266,0.28076508,1.07267955
22928,-0.15824025,0.08128151,-0.18554377
81561,-0.83693127,0.79048664,0.5367036
141681,0.27009202,-0.93033604,-1.66957498
164594,-0.25323085,0.49849961,1.51103207
220403,0.85668407,0.0607131,-0.16709901
226380,-0.3643507,0.07238235,-0.05987077
790988,0.04380734,1.67707972,1.57511771
809999,0.40885695,-1.36585826,-0.3662365
290072,-1.6154147,-0.34378054,-0.22152672
290502,0.48170021,-0.6658357,0.01624949
669511,-0.04678667,-0.09548593,-0.42601482
884686,-1.20917065,0.56453365,1.24535516
2124046,0.35182886,-1.21967561,-0.524767
64509,0.17653329,0.37814524,-0.59927759
73383,-0.07306353,1.2682782,0.65491169
178654,-1.52998188,-0.05965643,0.01509264
186594,-0.35333587,0.26929074,0.09899103
338887,-1.90503399,-1.08653825,1.06306211
341422,0.5611124,1.25632618,-1.62274856
341672,0.95385761,-0.13180285,0.69426997
516929,0.72231906,0.31162722,1.29037676
562304,0.25255304,-1.23947207,0.86783066
577235,-0.29940356,0.68990385,-0.439713
